Experiment ID,22135.0,
Experiment name,Liver digitonin phos,
Job,c2380340-f1e6-484b-8ed7-14c3da63b0be,
Method,BD2 eJTK,
Submitted,2023-08-30T14:57:10.455261581,Finished,2023-08-30T14:57:11.488454573,
NULL_SIZE,100000,
DW_END,0.0,
PERIOD_MIN,24.0,
DATA_SET_ID,22135_NO_DTR,
PERIOD_MAX,24.0,
DW_START,0.0,
PRESET,EJTK_CLASSIC,
METHOD,BD2EJTK,
DATA_SET_TYPE_NAME,no dtr,
PARAMS_SUMMARY,no dtr min-max p(24.0),
DATA_SET_TYPE,NO_DTR,


Individual Results,

Data Id,Data Label,,tau,emp p,emp p BH Corrected,Pattern Shape,Pattern Period,Pattern Peak,P. Trough,P. Circ. Peak,P. Circ. Trough,P. Width,P. Asym,,JTK p from tau,JTK p BH Corrected,bf corrected JTK p,BH bf corrected p,
455,P10637_S491___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
456,P10649_S67___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
457,P10649_S27___1,,0.29814239699997214,0.43751562484375156,0.8024924272496405,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.05361444160464873,0.09833976419542527,4.181926445162601,1.0,
458,P10711_S100___1,,0.11180339887498955,0.937510624893751,0.9783257312545608,ACOS,24.0,4.0,2.0,4.0,2.0,24.0,0.08,,0.2729083801775865,0.284789615726215,21.286853653851747,1.0,
459,P11276_S2475___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
460,P11352_S32___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
461,P11352_S201___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
462,P11499_S226___1,,0.6894542930624356,0.001969980300196998,0.11872414609187242,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,9.769013212726992E-5,0.005887458629536801,0.007619830305927054,0.45922177310387047,
463,P11499_S255___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
464,P11531_S3617___1,,0.46584749531245645,0.0937690623093769,0.4672209655856197,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.005920711107451196,0.029500992037756826,0.4618154663811933,1.0,
465,P11531_S3493___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
466,P11679_S24___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
467,P11679_S485___1,,0.42857969568745996,0.15626843731562684,0.5957028140561967,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.010293111274975088,0.039237836233760454,0.8028626794480569,1.0,
468,P11679_S489___1,,0.46584749531245645,0.0937690623093769,0.4672209655856197,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.005920711107451196,0.029500992037756826,0.4618154663811933,1.0,
469,P11679_S47___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,4.0,14.0,4.0,14.0,24.0,0.58,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
470,P11714_S138___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,10.0,14.0,10.0,14.0,24.0,0.83,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
471,P11725_S296___1,,0.3167762968124704,0.37501624983750165,0.7486128798018015,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.04349923101882863,0.08683379617891092,3.392940019468633,1.0,
472,P11881_S1740___1,,0.20497289793748086,0.7500124998750013,0.9545613634772743,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.13405890065957154,0.17062041902127287,10.45659425144658,1.0,
473,P11983_S544___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,4.0,18.0,4.0,18.0,24.0,0.42,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
474,P12367_S96___1,,0.3354101966249687,0.34376656233437664,0.7486128798018015,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.03498372787327912,0.0772155667883189,2.7287307741157716,1.0,
475,P12382_S775___1,,0.4099457958749617,0.18751812481875182,0.6348928271016915,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.013386385243419103,0.045323191985209246,1.04413804898669,1.0,
476,P12710_S100___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
477,P12710_S11___1,,0.3354101966249687,0.34376656233437664,0.7486128798018015,ACOS,24.0,14.0,10.0,14.0,10.0,24.0,0.17,,0.03498372787327912,0.0772155667883189,2.7287307741157716,1.0,
478,P13405_S31___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
479,P13542_S904___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
480,P13745_S142___1,,0.29814239699997214,0.43751562484375156,0.8024924272496405,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.05361444160464873,0.09833976419542527,4.181926445162601,1.0,
481,P13808_S131___1,,0.16770509831248434,0.8437615623843762,0.9681887024459009,ACOS,24.0,22.0,20.0,22.0,20.0,24.0,0.08,,0.1824518756760124,0.2107622251328599,14.231246302728968,1.0,
482,P14152_S89___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
483,P14152_S189___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
484,P14246_S522___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
485,P14576_S18___1,,0.3913118960624634,0.21876781232187678,0.6642815337681556,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.017251591034782986,0.052383909821548336,1.345624100713073,1.0,
486,P14602_S15___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
487,P14685_S45___1,,0.48448139512495475,0.07814921850781492,0.4439212340372108,ACOS,24.0,20.0,0.0,20.0,0.0,24.0,0.83,,0.004428713520216645,0.025157001037639973,0.3454396545768983,1.0,
488,P14869_S304___1,,0.46584749531245645,0.0937690623093769,0.4672209655856197,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.005920711107451196,0.029500992037756826,0.4618154663811933,1.0,
489,P14869_S307___1,,0.4472135954999582,0.12501874981250188,0.5471083325128021,ACOS,24.0,16.0,8.0,16.0,8.0,24.0,0.33,,0.007842546279573382,0.034320631298160695,0.6117186098067239,1.0,
490,P14873_S1497___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
491,P14901_S242___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,10.0,6.0,10.0,6.0,24.0,0.17,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
492,P15105_S343___1,,0.4099457958749617,0.18751812481875182,0.6348928271016915,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.013386385243419103,0.045323191985209246,1.04413804898669,1.0,
493,P15105_S19___1,,0.11180339887498955,0.937510624893751,0.9783257312545608,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.2729083801775865,0.284789615726215,21.286853653851747,1.0,
494,P15261_S404___1,,0.20497289793748086,0.7500124998750013,0.9545613634772743,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.13405890065957154,0.17062041902127287,10.45659425144658,1.0,
495,P15508_S2116___1,,0.3354101966249687,0.34376656233437664,0.7486128798018015,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.03498372787327912,0.0772155667883189,2.7287307741157716,1.0,
496,P15508_S36___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,22.0,12.0,22.0,12.0,24.0,0.42,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
497,P15920_S695___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,16.0,6.0,16.0,6.0,24.0,0.42,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
498,P16015_S48___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
499,P16015_S50___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,14.0,10.0,14.0,10.0,24.0,0.17,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
500,P16015_S9___1,,0.29814239699997214,0.43751562484375156,0.8024924272496405,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.05361444160464873,0.09833976419542527,4.181926445162601,1.0,
501,P16015_S29___1,,0.4472135954999582,0.12501874981250188,0.5471083325128021,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.007842546279573382,0.034320631298160695,0.6117186098067239,1.0,
502,P16056_S998___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
503,P16331_S12___1,,0.11180339887498955,0.937510624893751,0.9783257312545608,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.2729083801775865,0.284789615726215,21.286853653851747,1.0,
504,P16331_S436___1,,0.09316949906249129,0.968760312396876,0.9926028589455038,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.30735312441432305,0.31491751478203306,23.973543704317198,1.0,
505,P16331_S67___1,,0.14907119849998607,0.8750112498875011,0.9681887024459009,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.21029812498078254,0.23269217256135546,16.403253748501037,1.0,
506,P16332_S497___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
507,P16460_S219___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,ACOS,24.0,14.0,10.0,14.0,10.0,24.0,0.17,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
508,P16460_S278___1,,0.3167762968124704,0.37501624983750165,0.7486128798018015,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.04349923101882863,0.08683379617891092,3.392940019468633,1.0,
509,P16546_S572___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
510,P16546_S1271___1,,0.2236067977499791,0.6875131248687513,0.9288179022565025,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.11350807917025535,0.15334737937433301,8.853630175279918,1.0,
511,P16546_S1041___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,20.0,20.0,20.0,20.0,24.0,0.0,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
512,P16546_S1031___1,,0.503115294937453,0.06251937480625194,0.41125010787314165,ACOS,24.0,10.0,14.0,10.0,14.0,24.0,0.83,,0.0032820864904672107,0.021589442111929844,0.2560027462564424,1.0,
513,P16546_S1197___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,20.0,0.0,20.0,0.0,24.0,0.83,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
514,P16858_S208___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
515,P17012_S269___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,20.0,6.0,20.0,6.0,24.0,0.58,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
516,P17095_S102___1,,0.3913118960624634,0.21876781232187678,0.6642815337681556,ACOS,24.0,16.0,8.0,16.0,8.0,24.0,0.33,,0.017251591034782986,0.052383909821548336,1.345624100713073,1.0,
517,P17095_S103___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
518,P17182_S40___1,,0.2236067977499791,0.6875131248687513,0.9288179022565025,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.11350807917025535,0.15334737937433301,8.853630175279918,1.0,
519,P17182_S176___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
520,P17182_S254___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,10.0,6.0,10.0,6.0,24.0,0.17,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
521,P17183_SNA___1,,0.2236067977499791,0.6875131248687513,0.9288179022565025,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.11350807917025535,0.15334737937433301,8.853630175279918,1.0,
522,P17225_S16___1,,0.4472135954999582,0.12501874981250188,0.5471083325128021,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.007842546279573382,0.034320631298160695,0.6117186098067239,1.0,
523,P17563_S360___1,,0.20497289793748086,0.7500124998750013,0.9545613634772743,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.13405890065957154,0.17062041902127287,10.45659425144658,1.0,
524,P17751_S212___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
525,P18572_S198___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
526,P18581_S645___1,,0.5590169943749478,0.023459765402345976,0.2402158502686818,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.0012630300532244254,0.012932773748874051,0.09851634415150518,1.0,
527,P18581_S463___1,,0.6521864934374391,0.003919960800391996,0.12465081379336959,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,2.1288795232688796E-4,0.006769622926254004,0.01660526028149726,0.5280305882478123,
528,P18653_S221___1,,0.29814239699997214,0.43751562484375156,0.8024924272496405,ACOS,24.0,4.0,12.0,4.0,12.0,24.0,0.67,,0.05361444160464873,0.09833976419542527,4.181926445162601,1.0,
529,P18653_S369___1,,0.5590169943749478,0.023459765402345976,0.2402158502686818,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.0012630300532244254,0.012932773748874051,0.09851634415150518,1.0,
530,P18654_S386___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
531,P18760_S3___1,,0.11180339887498955,0.937510624893751,0.9783257312545608,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.2729083801775865,0.284789615726215,21.286853653851747,1.0,
532,P18826_S759___1,,0.42857969568745996,0.15626843731562684,0.5957028140561967,ACOS,24.0,4.0,14.0,4.0,14.0,24.0,0.58,,0.010293111274975088,0.039237836233760454,0.8028626794480569,1.0,
533,P18826_S986___1,,0.6708203932499374,0.002949970500294997,0.12465081379336959,ACOS,24.0,4.0,18.0,4.0,18.0,24.0,0.42,,1.449047398848948E-4,0.006195656716159556,0.011302569711021794,0.48326122386044534,
534,P19096_S725___1,,0.16770509831248434,0.8437615623843762,0.9681887024459009,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.1824518756760124,0.2107622251328599,14.231246302728968,1.0,
535,P19157_S195___1,,0.09316949906249129,0.968760312396876,0.9926028589455038,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.30735312441432305,0.31491751478203306,23.973543704317198,1.0,
536,P19157_S135___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,ACOS,24.0,0.0,4.0,0.0,4.0,24.0,0.83,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
537,P19426_S113___1,,0.503115294937453,0.06251937480625194,0.41125010787314165,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.0032820864904672107,0.021589442111929844,0.2560027462564424,1.0,
538,P19426_S115___1,,0.5403830945624495,0.031269687303126965,0.26775992050634295,ACOS,24.0,8.0,18.0,8.0,18.0,24.0,0.58,,0.0017528052122483628,0.01500913583641088,0.1367188065553723,1.0,
539,P19973_S243___1,,0.46584749531245645,0.0937690623093769,0.4672209655856197,ACOS,24.0,22.0,20.0,22.0,20.0,24.0,0.08,,0.005920711107451196,0.029500992037756826,0.4618154663811933,1.0,
540,P20065_S2___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
541,P20152_S214___1,,0.26087459737497565,0.5625143748562514,0.8679812153353716,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.07935437224874475,0.12244683433066492,6.189641035402091,1.0,
542,P20152_S430___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
543,P20152_S420___1,,0.20497289793748086,0.7500124998750013,0.9545613634772743,ACOS,24.0,22.0,20.0,22.0,20.0,24.0,0.08,,0.13405890065957154,0.17062041902127287,10.45659425144658,1.0,
544,P20152_S325___1,,0.4099457958749617,0.18751812481875182,0.6348928271016915,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.013386385243419103,0.045323191985209246,1.04413804898669,1.0,
545,P20152_S39___1,,0.14907119849998607,0.8750112498875011,0.9681887024459009,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.21029812498078254,0.23269217256135546,16.403253748501037,1.0,
546,P20357_S1783___1,,0.16770509831248434,0.8437615623843762,0.9681887024459009,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.1824518756760124,0.2107622251328599,14.231246302728968,1.0,
547,P20852_S130___1,,0.48448139512495475,0.07814921850781492,0.4439212340372108,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.004428713520216645,0.025157001037639973,0.3454396545768983,1.0,
548,P21981_S449___1,,0.503115294937453,0.06251937480625194,0.41125010787314165,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.0032820864904672107,0.021589442111929844,0.2560027462564424,1.0,
549,P22361_S247___1,,0.16770509831248434,0.8437615623843762,0.9681887024459009,ACOS,24.0,16.0,10.0,16.0,10.0,24.0,0.25,,0.1824518756760124,0.2107622251328599,14.231246302728968,1.0,
550,P22518_S139___1,,0.3354101966249687,0.34376656233437664,0.7486128798018015,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.03498372787327912,0.0772155667883189,2.7287307741157716,1.0,
551,P22893_S178___1,,0.46584749531245645,0.0937690623093769,0.4672209655856197,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.005920711107451196,0.029500992037756826,0.4618154663811933,1.0,
552,P23242_S306___1,,0.4099457958749617,0.18751812481875182,0.6348928271016915,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.013386385243419103,0.045323191985209246,1.04413804898669,1.0,
553,P23492_S289___1,,0.4472135954999582,0.12501874981250188,0.5471083325128021,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.007842546279573382,0.034320631298160695,0.6117186098067239,1.0,
554,P23708_S325___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,2.0,10.0,2.0,10.0,24.0,0.67,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
555,P23881_S113___1,,0.16770509831248434,0.8437615623843762,0.9681887024459009,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.1824518756760124,0.2107622251328599,14.231246302728968,1.0,
556,P23950_S334___1,,0.29814239699997214,0.43751562484375156,0.8024924272496405,COS,24.0,2.0,14.0,2.0,14.0,24.0,0.5,,0.05361444160464873,0.09833976419542527,4.181926445162601,1.0,
557,P24270_S21___1,,0.13043729868748782,0.9062609373906261,0.9713447174471344,ACOS,24.0,16.0,12.0,16.0,12.0,24.0,0.17,,0.24049416858204564,0.2577654300113796,18.75854514939956,1.0,
558,P24270_S517___1,,0.20497289793748086,0.7500124998750013,0.9545613634772743,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.13405890065957154,0.17062041902127287,10.45659425144658,1.0,
559,P24270_S417___1,,0.2236067977499791,0.6875131248687513,0.9288179022565025,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.11350807917025535,0.15334737937433301,8.853630175279918,1.0,
560,P24270_S422___1,,0.20497289793748086,0.7500124998750013,0.9545613634772743,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.13405890065957154,0.17062041902127287,10.45659425144658,1.0,
561,P24270_S2___1,,0.14907119849998607,0.8750112498875011,0.9681887024459009,ACOS,24.0,4.0,2.0,4.0,2.0,24.0,0.08,,0.21029812498078254,0.23269217256135546,16.403253748501037,1.0,
562,P24549_S121___1,,0.2236067977499791,0.6875131248687513,0.9288179022565025,ACOS,24.0,4.0,14.0,4.0,14.0,24.0,0.58,,0.11350807917025535,0.15334737937433301,8.853630175279918,1.0,
563,P24668_S268___1,,0.48448139512495475,0.07814921850781492,0.4439212340372108,ACOS,24.0,14.0,10.0,14.0,10.0,24.0,0.17,,0.004428713520216645,0.025157001037639973,0.3454396545768983,1.0,
564,P24721_S21___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,10.0,0.0,10.0,0.0,24.0,0.42,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
565,P24788_S270___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
566,P24788_S65___1,,0.4099457958749617,0.18751812481875182,0.6348928271016915,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.013386385243419103,0.045323191985209246,1.04413804898669,1.0,
567,P24788_S47___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
568,P24788_S741___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
569,P25444_S264___1,,0.2236067977499791,0.6875131248687513,0.9288179022565025,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.11350807917025535,0.15334737937433301,8.853630175279918,1.0,
570,P25446_S204___1,,0.13043729868748782,0.9062609373906261,0.9713447174471344,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.24049416858204564,0.2577654300113796,18.75854514939956,1.0,
571,P25688_S63___1,,0.37267799624996517,0.25001749982500177,0.6769836281098036,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.02203270318362918,0.059658941269150806,1.718550848323076,1.0,
572,P25688_S231___1,,0.24224069756247738,0.6250137498625014,0.8972520438135001,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.0953088004769263,0.13682261556669456,7.434086437200252,1.0,
573,P25688_S168___1,,0.3167762968124704,0.37501624983750165,0.7486128798018015,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.04349923101882863,0.08683379617891092,3.392940019468633,1.0,
574,P25799_S940___1,,0.3354101966249687,0.34376656233437664,0.7486128798018015,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.03498372787327912,0.0772155667883189,2.7287307741157716,1.0,
575,P25911_S19___1,,0.11180339887498955,0.937510624893751,0.9783257312545608,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.2729083801775865,0.284789615726215,21.286853653851747,1.0,
576,P25976_S433___1,,0.13043729868748782,0.9062609373906261,0.9713447174471344,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.24049416858204564,0.2577654300113796,18.75854514939956,1.0,
577,P26039_S1631___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
578,P26039_S979___1,,0.2795084971874739,0.5000149998500015,0.8379488662740491,ACOS,24.0,22.0,12.0,22.0,12.0,24.0,0.42,,0.06550881647134288,0.10978278353566148,5.1096876847647446,1.0,
579,P26039_S1225___1,,0.42857969568745996,0.15626843731562684,0.5957028140561967,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.010293111274975088,0.039237836233760454,0.8028626794480569,1.0,
580,P26039_S446___1,,0.18633899812498259,0.8125118748812512,0.9681887024459009,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.15703129585716225,0.19050882672241617,12.248441076858654,1.0,
581,P26039_S2040___1,,0.13043729868748782,0.9062609373906261,0.9713447174471344,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.24049416858204564,0.2577654300113796,18.75854514939956,1.0,
582,P26043_S532___1,,0.7639898923124286,1.999980000199998E-4,0.06457078286359995,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,1.8327684552914936E-5,0.005291975452442345,0.001429559395127365,0.4127740852905029,
583,P26043_S533___1,,0.6708203932499374,0.002949970500294997,0.12465081379336959,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,1.449047398848948E-4,0.006195656716159556,0.011302569711021794,0.48326122386044534,
584,P26187_S199___1,,0.3540440964374669,0.3125168748312517,0.7486128798018015,ACOS,24.0,10.0,4.0,10.0,4.0,24.0,0.25,,0.027887169552556004,0.067873080357144,2.175199225099368,1.0,
